Wavelength	spectrum00012.asd
986	 4535.47390205199 
987	 4457.61548629726 
988	 4381.50085506087 
989	 4306.81249112191 
990	 4231.98921862699 
991	 4158.17369189486 
992	 4087.43231457209 
993	 4017.11525852978 
994	 3944.8126209246 
995	 3874.14169517698 
996	 3806.08681326883 
997	 3738.83445696186 
998	 3671.09017703289 
999	 3605.63797631387 
1000	 3540.07795922332 
1001	 7753.39874744913 
1002	 7791.55099839543 
1003	 7834.51976063347 
1004	 7883.52478780489 
1005	 7932.4634722982 
1006	 7974.00183901456 
1007	 8019.21514865081 
1008	 8075.32230700749 
1009	 8128.39229654515 
1010	 8189.25310917432 
1011	 8259.41743794886 
1012	 8327.92176989097 
1013	 8396.08378612312 
1014	 8466.39842809729 
1015	 8537.88740876654 
1016	 8614.22720553887 
1017	 8690.55050055971 
1018	 8774.83249206555 
1019	 8862.97385040086 
1020	 8954.14620594432 
1021	 9042.95028863882 
1022	 9128.49087207964 
1023	 9215.72118441435 
1024	 9296.51769353255 
1025	 9380.68536087466 
1026	 9469.61111318332 
1027	 9549.05721686377 
1028	 9623.91695892098 
1029	 9701.82081064769 
1030	 9773.56948829348 
1031	 9840.08878106981 
1032	 9903.31464730351 
1033	 9963.75131407667 
1034	 10017.9888551475 
1035	 10061.3995301396 
1036	 10106.0606559996 
1037	 10148.3512461858 
1038	 10181.9897628519 
1039	 10218.7764061702 
1040	 10245.4047349971 
1041	 10265.8528959209 
1042	 10276.0387687238 
1043	 10289.6735563911 
1044	 10297.5644584594 
1045	 10304.7073462254 
1046	 10315.5616763453 
1047	 10320.8789058056 
1048	 10320.055024052 
1049	 10328.3177065336 
1050	 10338.3470609991 
1051	 10340.1659822874 
1052	 10345.7362241524 
1053	 10352.5537665218 
1054	 10355.9461792199 
1055	 10361.384331672 
1056	 10377.7154937658 
1057	 10394.8196690459 
1058	 10413.9658747567 
1059	 10435.1862378837 
1060	 10456.8546042992 
1061	 10480.6303127228 
1062	 10506.7397788947 
1063	 10545.1262227795 
1064	 10593.1474855113 
1065	 10641.5361114863 
1066	 10696.3589804224 
1067	 10755.1737779424 
1068	 10814.8820127241 
1069	 10874.2505592651 
1070	 10952.0695811903 
1071	 11042.266699688 
1072	 11135.0122018206 
1073	 11234.7565764827 
1074	 11336.1304823344 
1075	 11446.2446396915 
1076	 11565.636292667 
1077	 11691.4412487167 
1078	 11829.5583561884 
1079	 11962.2778472222 
1080	 12102.8727314629 
1081	 12246.0722591957 
1082	 12401.7673329873 
1083	 12558.6424770059 
1084	 12727.1091963405 
1085	 12893.6465262186 
1086	 13052.2466171243 
1087	 13216.1165688785 
1088	 13374.0788463705 
1089	 13531.078415826 
1090	 13692.094498598 
1091	 13848.2876272246 
1092	 14007.160072468 
1093	 14163.1595783626 
1094	 14319.0999484153 
1095	 14473.1576808252 
1096	 14627.875004557 
1097	 14775.1198286101 
1098	 14916.5872743959 
1099	 15052.8177600393 
1100	 15186.0184894575 
1101	 15314.0773000765 
1102	 15440.2066025838 
1103	 15565.5587641014 
1104	 15685.5614273395 
1105	 15807.0991530562 
1106	 15926.7297436557 
1107	 16052.0588027581 
1108	 16163.9770630669 
1109	 16265.8599549565 
1110	 16369.4311003392 
1111	 16467.2627503164 
1112	 16563.0478741133 
1113	 16662.3987064224 
1114	 16759.4486737824 
1115	 16846.796562695 
1116	 16928.4470722153 
1117	 17014.5352360526 
1118	 17099.4688267627 
1119	 17178.2413717834 
1120	 17252.9802682629 
1121	 17331.4215112911 
1122	 17402.9400832063 
1123	 17481.1488766994 
1124	 17565.8927578467 
1125	 17649.2395984225 
1126	 17736.1405548313 
1127	 17820.1182777605 
1128	 17893.6763549158 
1129	 17969.3204043651 
1130	 18040.9132531739 
1131	 18103.7609088213 
1132	 18166.2510094991 
1133	 18226.1831060741 
1134	 18289.5046368062 
1135	 18347.1206990751 
1136	 18411.5693228325 
1137	 18488.6135908007 
1138	 18553.230067659 
1139	 18613.7669579808 
1140	 18671.6605371098 
1141	 18724.7737797701 
1142	 18774.3890599173 
1143	 18819.1147485414 
1144	 18871.1871063589 
1145	 18912.8457964325 
1146	 18949.783668418 
1147	 18995.9939976956 
1148	 19047.1465133837 
1149	 19091.9955255594 
1150	 19140.070002651 
1151	 19185.385074455 
1152	 19219.1425528658 
1153	 19264.8709406141 
1154	 19319.2430773187 
1155	 19371.5483052687 
1156	 19428.9362859304 
1157	 19485.8717358659 
1158	 19533.1716546162 
1159	 19578.8924133831 
1160	 19621.8315422983 
1161	 19658.6810342272 
1162	 19696.4417421598 
1163	 19732.1833027268 
1164	 19768.1814163935 
1165	 19803.4020711159 
1166	 19838.6783584629 
1167	 19875.4392356296 
1168	 19909.3832202175 
1169	 19941.3580533743 
1170	 19970.9817008006 
1171	 19996.2077051407 
1172	 20024.8611718224 
1173	 20055.8781913777 
1174	 20081.8169227929 
1175	 20105.1879587351 
1176	 20128.6736668203 
1177	 20148.5734983196 
1178	 20159.2867198693 
1179	 20179.4982840295 
1180	 20205.905061321 
1181	 20225.3902691999 
1182	 20245.367070645 
1183	 20263.8369135144 
1184	 20274.6195151906 
1185	 20290.7708758225 
1186	 20311.2580077199 
1187	 20329.8498174429 
1188	 20347.6698772607 
1189	 20367.2459409954 
1190	 20388.8752194013 
1191	 20411.6380786725 
1192	 20434.0088194322 
1193	 20459.6396163938 
1194	 20482.119433582 
1195	 20498.9506950909 
1196	 20523.6282210542 
1197	 20550.7259475537 
1198	 20579.7448286563 
1199	 20613.7693557909 
1200	 20647.5345990068 
1201	 20684.4107158678 
1202	 20718.4769026548 
1203	 20752.8530540143 
1204	 20786.5033371153 
1205	 20818.8698125414 
1206	 20848.905367759 
1207	 20878.0918480682 
1208	 20903.9328670348 
1209	 20936.7119416871 
1210	 20969.6403844696 
1211	 21005.7241871091 
1212	 21049.9861511869 
1213	 21088.7088671377 
1214	 21124.5497050748 
1215	 21162.8367839 
1216	 21204.9039142231 
1217	 21241.014272077 
1218	 21272.7116337288 
1219	 21307.310469069 
1220	 21338.7685659219 
1221	 21371.8239344896 
1222	 21405.7353377365 
1223	 21445.3770019059 
1224	 21477.6068966312 
1225	 21507.5609318515 
1226	 21534.1528967019 
1227	 21555.98112651 
1228	 21579.9704257059 
1229	 21601.4427310063 
1230	 21623.9824469404 
1231	 21654.0130771646 
1232	 21671.5938328966 
1233	 21682.0372057972 
1234	 21691.9667151697 
1235	 21692.5714256693 
1236	 21695.4706181503 
1237	 21698.407781176 
1238	 21703.4559026102 
1239	 21703.9982686219 
1240	 21702.7209769834 
1241	 21699.4895509286 
1242	 21694.6282814222 
1243	 21687.0345356002 
1244	 21675.7100848008 
1245	 21665.704761537 
1246	 21654.3356530918 
1247	 21642.2135480877 
1248	 21628.8897254963 
1249	 21617.0701996551 
1250	 21605.1269963516 
1251	 21592.5601960716 
1252	 21582.6755715812 
1253	 21569.9167662327 
1254	 21555.4690236251 
1255	 21538.3785259594 
1256	 21522.0587854001 
1257	 21502.2922400154 
1258	 21489.5483034447 
1259	 21481.3972062584 
1260	 21468.3554077774 
1261	 21460.0453933586 
1262	 21444.1266407759 
1263	 21420.5956053999 
1264	 21399.1967070178 
1265	 21379.7931388047 
1266	 21353.1211994784 
1267	 21326.439921446 
1268	 21291.2351929646 
1269	 21247.8471523243 
1270	 21200.7644548043 
1271	 21147.9331004543 
1272	 21090.173773163 
1273	 21030.3812610472 
1274	 20966.8451889228 
1275	 20900.2442960901 
1276	 20825.4325517773 
1277	 20760.9842011053 
1278	 20699.7138682522 
1279	 20633.9772841505 
1280	 20573.6651876043 
1281	 20507.5113789026 
1282	 20431.6413669026 
1283	 20361.913875951 
1284	 20291.1153211013 
1285	 20226.8259623478 
1286	 20167.4561665893 
1287	 20107.6523571713 
1288	 20047.1477481189 
1289	 19995.47307424 
1290	 19944.4930382112 
1291	 19901.6478134565 
1292	 19865.2027714654 
1293	 19837.5788292957 
1294	 19815.982063725 
1295	 19804.3579029945 
1296	 19787.170959154 
1297	 19775.7506714126 
1298	 19763.2141165566 
1299	 19741.2977659536 
1300	 19733.7387491625 
1301	 19735.0616913404 
1302	 19738.8234760496 
1303	 19748.7446670698 
1304	 19762.1411443101 
1305	 19781.0977793252 
1306	 19801.0647447566 
1307	 19824.0438510506 
1308	 19851.6770423291 
1309	 19878.4758450105 
1310	 19903.186458733 
1311	 19930.5628762094 
1312	 19959.1555997321 
1313	 19987.8008479085 
1314	 20018.6537009642 
1315	 20047.0342827489 
1316	 20074.7429274416 
1317	 20102.006870059 
1318	 20127.5152888001 
1319	 20154.0939703554 
1320	 20181.5323142598 
1321	 20208.0579556011 
1322	 20237.4991547815 
1323	 20260.8843029696 
1324	 20281.7302478915 
1325	 20299.9627472553 
1326	 20312.8451667404 
1327	 20324.2090706597 
1328	 20340.9721591902 
1329	 20353.5568053055 
1330	 20363.7511823642 
1331	 20373.6694522958 
1332	 20381.6148915261 
1333	 20384.1235484399 
1334	 20389.9064084253 
1335	 20399.0014456457 
1336	 20402.2080500461 
1337	 20403.9777695234 
1338	 20402.4779838439 
1339	 20399.2144979345 
1340	 20390.603123389 
1341	 20379.8602997673 
1342	 20362.648660039 
1343	 20337.4888757729 
1344	 20311.2560616988 
1345	 20286.4227338713 
1346	 20250.4788613668 
1347	 20211.0008322463 
1348	 20162.5042709446 
1349	 20102.9624755176 
1350	 20029.233342463 
1351	 19946.4022661629 
1352	 19850.1501752999 
1353	 19753.331525362 
1354	 19640.7771527959 
1355	 19541.1833789276 
1356	 19443.7123599989 
1357	 19345.8735005098 
1358	 19249.856350406 
1359	 19156.0199467559 
1360	 19040.9880016164 
1361	 18970.503478807 
1362	 18914.4223940415 
1363	 18884.0645880305 
1364	 18902.4569359135 
1365	 18909.1235009631 
1366	 18928.8376182309 
1367	 18946.5970511986 
1368	 18963.6405579556 
1369	 18983.6112357226 
1370	 19010.0667385739 
1371	 19043.585405926 
1372	 19065.7837462297 
1373	 19106.5734625347 
1374	 19088.2566426662 
1375	 19062.4749746001 
1376	 18969.2675369112 
1377	 18819.0173295047 
1378	 18650.2929167863 
1379	 18405.5798518306 
1380	 18212.3534386727 
1381	 17981.7796874762 
1382	 17829.2411646666 
1383	 17731.4599968439 
1384	 17638.0083122877 
1385	 17618.3745849005 
1386	 17544.4799241779 
1387	 17474.6447919006 
1388	 17364.9679767724 
1389	 17227.9864775096 
1390	 17054.7609089811 
1391	 16862.1181909591 
1392	 16649.7196860005 
1393	 16430.3632062176 
1394	 16216.2053247054 
1395	 16020.6910348895 
1396	 15833.1373687867 
1397	 15656.5485461446 
1398	 15497.7189602381 
1399	 15336.5487079076 
1400	 15181.3522014066 
1401	 15027.841508208 
1402	 14875.4655152816 
1403	 14732.2195418929 
1404	 14592.0129607202 
1405	 14460.8070414791 
1406	 14335.9757265288 
1407	 14223.1800487818 
1408	 14119.7077640357 
1409	 14023.7958829598 
1410	 13943.1708784032 
1411	 13862.3443765191 
1412	 13786.5004140614 
1413	 13713.3119172767 
1414	 13645.6199337232 
1415	 13576.208810244 
1416	 13510.3587185673 
1417	 13454.8334767138 
1418	 13399.1022646211 
1419	 13342.469539543 
1420	 13288.6658886977 
1421	 13235.6384032522 
1422	 13186.1433084105 
1423	 13137.4245518974 
1424	 13096.4446677686 
1425	 13059.7341563057 
1426	 13026.0779354775 
1427	 12999.6851306164 
1428	 12972.9379600064 
1429	 12947.6629439353 
1430	 12925.481164649 
1431	 12905.4036948669 
1432	 12887.6649914331 
1433	 12869.8654450491 
1434	 12860.2459270513 
1435	 12858.3202678941 
1436	 12855.4243761949 
1437	 12859.4546264974 
1438	 12860.4164879183 
1439	 12859.8778969448 
1440	 12859.0466557005 
1441	 12856.2521567913 
1442	 12856.0095068017 
1443	 12856.4696391081 
1444	 12858.8542252262 
1445	 12865.6880318334 
1446	 12878.9080806592 
1447	 12886.3911995738 
1448	 12893.6676748198 
1449	 12903.4708599535 
1450	 12910.1334458703 
1451	 12924.223427211 
1452	 12945.4422021654 
1453	 12962.2443623359 
1454	 12982.7409422126 
1455	 12996.6670334101 
1456	 13006.7462248085 
1457	 13016.9720092769 
1458	 13023.2022322113 
1459	 13031.7074736618 
1460	 13040.363967453 
1461	 13049.0427964152 
1462	 13057.7198971352 
1463	 13066.7799340627 
1464	 13075.3512062909 
1465	 13085.5045922467 
1466	 13096.9315425324 
1467	 13108.3906868632 
1468	 13119.5538640401 
1469	 13132.3302910994 
1470	 13148.6155395283 
1471	 13169.4716287501 
1472	 13193.2156563242 
1473	 13225.5680756594 
1474	 13249.8647807041 
1475	 13272.747648169 
1476	 13296.4035770281 
1477	 13316.2244308217 
1478	 13339.4555257382 
1479	 13366.6936060027 
1480	 13390.6600791313 
1481	 13412.5461758268 
1482	 13438.3652702267 
1483	 13466.0808792469 
1484	 13491.283607593 
1485	 13517.7475952336 
1486	 13542.4165473406 
